code_gene,nom_bdcarthage,dtg_bathy,lon,lat,prof
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14379","44,9886","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14156","44,98606","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14252","44,98845","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14247","44,98887","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14267","44,99048","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14219","44,99127","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14217","44,99132","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14217","44,99132","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14218","44,99132","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14218","44,99132","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14218","44,99131","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14218","44,99131","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99146","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1422","44,99127","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14216","44,99133","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1422","44,99126","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14234","44,9911",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14251","44,99146","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14244","44,99146","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14247","44,99143","1,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14249","44,99138","1,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1422","44,99127","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99144","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14252","44,99149","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99146","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99145","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99145","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99145","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99145","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14217","44,99133","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99145","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14216","44,99133","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99144","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14211","44,99144","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14216","44,99134","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14216","44,99134","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14216","44,99134","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14216","44,99134","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99146","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1421","44,99145","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13689","44,99625","3,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14302","44,99292","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13881","44,99519","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13842","44,99541","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13805","44,99567","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13773","44,9959","3,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13761","44,99598","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13956","44,99474","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13729","44,99612","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13992","44,9945","3,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13642","44,99637","3,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13594","44,99648","3,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13547","44,99661","3,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13503","44,99678","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13462","44,99698","3,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13422","44,9972","3,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13752","44,99603","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14154","44,99332","2,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1435","44,98937",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14248","44,99287","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1422","44,99287","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14209","44,99289",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14195","44,99293","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14178","44,99297","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13919","44,99496","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14147","44,9932","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13301","44,99784",3
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14202","44,99314",3
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14155","44,99359","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14136","44,99367","2,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,141","44,99381","3,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14063","44,99403","3,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14027","44,99425","3,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14157","44,99305","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12441","45,00251","1,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12722","45,00078",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12684","45,001","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12649","45,0012","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12615","45,00142","1,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12583","45,00164","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12547","45,00184","1,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13382","44,99742","3,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12475","45,00228","1,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12831","45,00013","2,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12408","45,00275","1,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12376","45,00295","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12358","45,00304",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12345","45,00311","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1233","45,00317",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,11418","44,99603","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12511","45,00206","1,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13029","44,99872","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14323","44,99286","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13256","44,998",3
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13208","44,99814","2,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13159","44,99828","2,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13121","44,99839","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13095","44,99845","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12758","45,00056","2,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13052","44,99859","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12795","45,00034","2,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13004","44,99886","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12972","44,99908","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12941","44,99932","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12907","44,99955","2,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12892","44,99968","2,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12863","44,99989","2,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13344","44,99766","3,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,13069","44,99853","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14223","44,99154","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14279","44,99292","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14244","44,99117","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14267","44,99131","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14302","44,99053","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14243","44,99148","1,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14241","44,99149","1,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14258","44,99164","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14228","44,99144","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1425","44,99139","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14237","44,99163","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14245","44,99163",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14249","44,99171","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14209","44,99345","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14344","44,99146","2,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1426","44,9918","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14248","44,99137","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14257","44,9914","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14252","44,99149","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14253","44,99149","1,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14254","44,99148","1,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14256","44,99145","1,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14256","44,99143","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14259","44,99137","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14247","44,99155","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14259","44,99137","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1427","44,99177","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14257","44,9914","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14256","44,9914","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14256","44,99138",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14252","44,99138","1,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14237","44,99139","1,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14235","44,99141","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14259","44,99137","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14433","44,99226","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14392","44,99178","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14399","44,99178","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14409","44,99172","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14416","44,9917","2,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1442","44,99171","2,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14428","44,9917","2,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14288","44,99137","1,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14439","44,99186","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1438","44,99186","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14403","44,99245","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14389","44,99253","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14375","44,99267","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14363","44,99272","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14352","44,99278","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14338","44,9928","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14437","44,99176","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14327","44,99192",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,12304","45,00325","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14267","44,99185","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14276","44,99183","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14283","44,99188","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1429","44,99191","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14297","44,99192","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14392","44,99179","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14317","44,99193","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14381","44,99184","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1434","44,99193","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14352","44,99193","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14365","44,99189","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14373","44,99191","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14375","44,99191","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14375","44,99189","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14295","44,99118","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,14306","44,99193","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09988","44,97414","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09972","44,97373","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09968","44,97496","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09977","44,97474","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09984","44,97455","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09986","44,97446","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09989","44,97437","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09936","44,97536","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0999","44,97422","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09916","44,97553",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09987","44,97406","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09987","44,97397","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09986","44,97388","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09986","44,9738","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09982","44,97342","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,11433","44,99608","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0999","44,97429","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09766","44,97616","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0963","44,97624","1,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09645","44,97618","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09663","44,97615","2,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09679","44,97616","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09695","44,97619","3,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09711","44,97619","3,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09954","44,97518","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09747","44,97617","2,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09959","44,97378","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09785","44,97613","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09804","44,97613",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09826","44,97613",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09845","44,97604","2,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09871","44,97587",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09894","44,9757","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09728","44,97618","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09818","44,9718","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09958","44,97378","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09944","44,97256","1,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09942","44,97249","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0994","44,97243","1,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09939","44,97236","1,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09936","44,97229",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09945","44,97272","1,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0993","44,97215","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09945","44,97278","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09941","44,97204","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09939","44,97215","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09939","44,97208","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09939","44,97201","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09939","44,97192","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09939","44,97182","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09936","44,97222","1,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09943","44,97319","0,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0995","44,9737","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0994","44,97368","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09932","44,97366","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0994","44,97322","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09943","44,97322","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0994","44,97327","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09943","44,97263","1,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09941","44,97324","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0961","44,97659","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09947","44,97312","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09948","44,97306","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09949","44,97302","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09951","44,97297","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09952","44,97293","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09946","44,97285",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09939","44,97328","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10106","44,97895","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0962","44,97635",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1015","44,97965","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10138","44,97956","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10129","44,97946","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10123","44,97938","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10119","44,97928","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10164","44,97986","2,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10111","44,97904","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10171","44,97991","2,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10098","44,97884","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1009","44,97869","2,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10078","44,97852","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10067","44,97836","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10055","44,9782","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1004","44,97804","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10116","44,97915","2,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10199","44,9803","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10178","44,9811","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10175","44,98125",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10173","44,98115",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10189","44,98088",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10194","44,98082","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10199","44,98072","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10158","44,97975","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10203","44,98045","1,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09984","44,97806","4,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10196","44,98022","1,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10193","44,98013","1,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10189","44,98009","1,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10184","44,98004","2,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10178","44,97999","2,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10174","44,97994","2,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10203","44,98057","1,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09711","44,97698","3,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0977","44,97734","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09752","44,97727","2,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09736","44,97716","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09726","44,97697","3,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09723","44,97682","3,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09719","44,97663","3,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10027","44,97795","3,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09721","44,977","3,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09758","44,9776","2,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09696","44,97685","3,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0968","44,97685","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0965","44,97677",2
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09629","44,97673","1,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09616","44,9767","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10098","44,97297","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0971","44,97659","3,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09794","44,97756","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09613","44,97646","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09969","44,97801","3,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0994","44,97801","3,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09913","44,97796",3
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09889","44,97791",3
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09859","44,97748",3
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09776","44,97741","2,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09818","44,97752","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0977","44,97752","2,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09781","44,97759","2,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09769","44,97761","2,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09761","44,97763","2,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09754","44,97765","2,4"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09747","44,97766","2,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09747","44,9776","2,1"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10006","44,97815","3,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,09838","44,97748",3
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10437","44,96658",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1019","44,9687","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10401","44,96733","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10414","44,96727","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10425","44,96721","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10436","44,96713","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10443","44,96702",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10381","44,96748","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10443","44,96676","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10371","44,96756","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10431","44,96644","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10424","44,96631","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10416","44,96619","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10411","44,96609","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10403","44,96599",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10396","44,96587","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10446","44,9669","1,2"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10302","44,96816","0,9"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,0994","44,97172","0,7"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10218","44,96866","0,5"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10233","44,96865","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10246","44,9686","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10259","44,96854","0,8"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10271","44,96845",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,1039","44,9674","0,6"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10292","44,96826",1
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10372","44,96551","1,3"
S1215013,ETANG DE LACANAU,29/07/2008,"-1,10311","44,96806","0,9"
